0 1 0.737684 0.544697 0.402696 0.298198 0.221504 0.164565 0.122691 0.0920063 0.0694165 0.0524255 0.0397228 0.0302653 0.0231243 0.0175084 0.0129517 0.0090949 0.0057214 0.00270874 1e-06 
1 -1907.94 -1908.15 -1907.16 -1906.58 -1911.38 -1906.56 -1916.98 -1910.73 -1906.12 -1906.08 -1911.89 -1938.37 -1943.48 -1938.08 -1949.89 -1907.95 -2000.43 -2094.81 -2157.8 -2097.19 
1 -1908.35 -1906.83 -1906.82 -1914.09 -1905.99 -1906.88 -1916.98 -1911.89 -1917.42 -1939.47 -1911.38 -1938.08 -1910.73 -1930.15 -1910.63 -2157.8 -2083.62 -2112.55 -2000.43 -2094.81 
1 -1906.83 -1906.56 -1906.88 -1906.55 -1911.89 -1910.73 -1910.63 -1912.93 -1905.99 -1908.23 -1912.78 -1956.33 -1922.61 -1936.17 -2066.36 -2165.01 -2138.25 -2000.43 -1938.08 -2094.81 
1 -1905.99 -1910.73 -1905.69 -1906.03 -1911.89 -1912.76 -1906.69 -1915.19 -1906.55 -1918.71 -1956.51 -1914.48 -1936.17 -1912.78 -1956.97 -2000.43 -2167.39 -2105.11 -2105.71 -2012.95 
1 -1906.55 -1905.68 -1906.03 -1909.25 -1915.19 -1907.6 -1914.48 -1928.68 -1912.76 -1922.88 -1956.51 -1911.24 -1928.54 -1914.04 -1924.46 -2000.43 -2012.95 -2215.35 -2120.79 -2136.11 
1 -1906.84 -1906.03 -1906.09 -1910.31 -1916.38 -1905.95 -1917.61 -1917.14 -1911.24 -1913.34 -1922.26 -1916.83 -1922.88 -1912.76 -1921.24 -2012.95 -1993.27 -2112.02 -2110.81 -2125.19 
1 -1909.25 -1908.42 -1910.31 -1912.29 -1906.09 -1919 -1917.61 -1906.98 -1930.59 -1911.24 -1907.38 -1947.3 -1958.01 -1906.03 -2087.97 -1916.83 -1932.03 -2125.19 -2112.02 -1988.3 
1 -1906 -1907.4 -1911.24 -1906.03 -1917.61 -1927.5 -1906.03 -1911.25 -1908.42 -1906.98 -1912.29 -1933.26 -1911.96 -1921.78 -1938.19 -2103.38 -1973.86 -2098.32 -2125.19 -1963.67 
1 -1911.5 -1906.03 -1907.35 -1907.88 -1907.61 -1908.46 -1914.32 -1905.95 -1906.35 -1911.24 -1934.64 -1908.42 -1983.9 -1963.67 -1938.19 -2089.02 -2035.21 -1923.68 -2145.7 -2103.38 
1 -1906.81 -1907.69 -1906.75 -1907.82 -1907.35 -1909.17 -1909.61 -1905.95 -1907.88 -1910.68 -1908.49 -1912.83 -1914.32 -2015.18 -1959.07 -1945.88 -2103.38 -2038.25 -2089.02 -1982.56 
1 -1907.35 -1905.95 -1908.97 -1912.82 -1913.09 -1908.61 -1913.15 -1906.75 -1914.32 -1906.96 -1914.02 -1913.57 -1917.2 -1959.64 -2090.19 -1953.38 -1982.56 -2038.25 -1977.3 -2092.41 
1 -1906.92 -1905.95 -1908.97 -1913.15 -1906.61 -1919.35 -1906.22 -1912.82 -1906.43 -1914.02 -1951.9 -1928 -1982.56 -1921.59 -1916.46 -1951.65 -1982.34 -1942.03 -2097.83 -2092.41 
1 -1908.52 -1906.8 -1913.15 -1905.72 -1912.74 -1906.05 -1919.35 -1912 -1908.05 -1911.27 -1920.81 -1951.9 -1969.75 -1916.46 -2092.41 -1956.54 -1991.28 -1905.95 -1951.65 -2110.33 
1 -1905.8 -1906.42 -1905.93 -1906.56 -1905.95 -1907.54 -1916.91 -1906.29 -1916.46 -1910.17 -1931.46 -1953.15 -1956.54 -1938.84 -1909.12 -1919.35 -1973.82 -2110.33 -1990.01 -2103.84 
1 -1906.78 -1906.42 -1906.29 -1907.29 -1907.54 -1909.87 -1910.84 -1907.38 -1909.12 -1907.34 -1905.84 -1938.84 -1920.28 -1938.62 -1990.01 -1973.82 -2103.84 -1976.75 -1946.61 -2154.96 
1 -1909.87 -1906.29 -1907.91 -1905.84 -1920.28 -1908.54 -1910.7 -1907.55 -1914.03 -1909.12 -1938.84 -1907.38 -1919.9 -1908.53 -1959.02 -1973.82 -1990.61 -1946.61 -2103.84 -2184.52 
1 -1906.29 -1905.74 -1905.84 -1908.54 -1905.89 -1912.67 -1906.5 -1906.65 -1929.13 -1914.03 -1948.15 -1959.02 -1916.65 -1938.84 -1910.05 -1982.73 -1909.12 -2245.28 -1947.74 -2103.84 
